total_games_played,cumulative_points
3135,28458.365376878908
3136,28467.483684830084
3137,28476.601992781256
3138,28485.72030073243
3139,28494.838608683604
3140,28503.95691663478
3141,28513.07522458595
3142,28522.193532537127
3143,28531.3118404883
3144,28540.430148439475
3145,28549.548456390647
3146,28558.66676434182
3147,28567.785072292994
3148,28576.903380244166
3149,28586.021688195342
3150,28595.139996146514
3151,28604.25830409769
3152,28613.37661204886
3153,28622.494920000037
3154,28631.61322795121
3155,28640.731535902385
3156,28649.849843853557
3157,28658.968151804733
3158,28668.086459755905
3159,28677.20476770708
3160,28686.323075658252
3161,28695.441383609425
3162,28704.5596915606
3163,28713.677999511772
3164,28722.796307462948
3165,28731.91461541412
3166,28741.032923365296
3167,28750.151231316468
3168,28759.269539267643
3169,28768.387847218815
3170,28777.50615516999
3171,28786.624463121163
3172,28795.74277107234
3173,28804.86107902351
3174,28813.979386974686
3175,28823.09769492586
3176,28832.21600287703
3177,28841.334310828206
3178,28850.452618779378
3179,28859.570926730554
3180,28868.689234681726
3181,28877.8075426329
3182,28886.925850584073
3183,28896.04415853525
3184,28905.16246648642
3185,28914.280774437597
3186,28923.39908238877
3187,28932.517390339945
3188,28941.635698291117
3189,28950.754006242292
3190,28959.872314193464
3191,28968.990622144636
3192,28978.108930095812
3193,28987.227238046984
3194,28996.34554599816
3195,29005.46385394933
3196,29014.582161900507
3197,29023.70046985168
3198,29032.818777802855
3199,29041.937085754027
3200,29051.055393705203
3201,29060.173701656375
3202,29069.29200960755
3203,29078.410317558722
3204,29087.528625509894
3205,29096.64693346107
3206,29105.765241412242
3207,29114.883549363418
3208,29124.00185731459
3209,29133.120165265766
3210,29142.238473216938
3211,29151.356781168113
3212,29160.475089119285
3213,29169.59339707046
3214,29178.711705021633
3215,29187.83001297281
3216,29196.94832092398
3217,29206.066628875156
3218,29215.18493682633
3219,29224.3032447775
3220,29233.421552728676
3221,29242.539860679848
3222,29251.658168631024
3223,29260.776476582196
3224,29269.89478453337
3225,29279.013092484543
3226,29288.13140043572
3227,29297.24970838689
3228,29306.368016338067
3229,29315.48632428924
3230,29324.604632240415
3231,29333.722940191587
3232,29342.841248142762
3233,29351.959556093934
3234,29361.077864045106
3235,29370.196171996282
3236,29379.314479947454
3237,29388.43278789863
3238,29397.5510958498
3239,29406.669403800977
3240,29415.78771175215
3241,29424.906019703325
3242,29434.024327654497
3243,29443.142635605673
3244,29452.260943556845
3245,29461.37925150802
3246,29470.497559459192
3247,29479.615867410368
3248,29488.73417536154
3249,29497.852483312712
3250,29506.970791263888
3251,29516.08909921506
3252,29525.207407166235
3253,29534.325715117408
3254,29543.444023068583
3255,29552.562331019755
3256,29561.68063897093
3257,29570.798946922103
3258,29579.91725487328
3259,29589.03556282445
3260,29598.153870775626
3261,29607.2721787268
3262,29616.390486677974
3263,29625.508794629146
3264,29634.627102580318
3265,29643.745410531494
3266,29652.863718482666
3267,29661.98202643384
3268,29671.100334385013
3269,29680.21864233619
3270,29689.33695028736
3271,29698.455258238537
3272,29707.57356618971
3273,29716.691874140884
3274,29725.810182092056
3275,29734.928490043232
3276,29744.046797994404
3277,29753.165105945576
3278,29762.283413896752
3279,29771.401721847924
3280,29780.5200297991
3281,29789.63833775027
3282,29798.756645701447
3283,29807.87495365262
3284,29816.993261603795
3285,29826.111569554967
3286,29835.229877506143
3287,29844.348185457315
3288,29853.46649340849
3289,29862.584801359662
3290,29871.703109310838
3291,29880.82141726201
3292,29889.939725213182
3293,29899.058033164358
3294,29908.17634111553
3295,29917.294649066705
3296,29926.412957017877
3297,29935.531264969053
3298,29944.649572920225
3299,29953.7678808714
3300,29962.886188822573
3301,29972.00449677375
3302,29981.12280472492
3303,29990.241112676096
3304,29999.35942062727
3305,30008.477728578444
3306,30017.596036529616
3307,30026.714344480788
3308,30035.832652431964
3309,30044.950960383136
3310,30054.06926833431
3311,30063.187576285483
3312,30072.30588423666
3313,30081.42419218783
3314,30090.542500139007
3315,30099.66080809018
3316,30108.779116041354
3317,30117.897423992526
3318,30127.015731943702
3319,30136.134039894874
3320,30145.25234784605
3321,30154.370655797222
3322,30163.488963748394
3323,30172.60727169957
3324,30181.72557965074
3325,30190.843887601917
3326,30199.96219555309
3327,30209.080503504265
3328,30218.198811455437
3329,30227.317119406613
3330,30236.435427357785
3331,30245.55373530896
3332,30254.672043260132
3333,30263.790351211308
3334,30272.90865916248
3335,30282.026967113656
3336,30291.145275064828
3337,30300.263583016
3338,30309.381890967175
3339,30318.500198918347
3340,30327.618506869523
3341,30336.736814820695
3342,30345.85512277187
3343,30354.973430723043
3344,30364.09173867422
3345,30373.21004662539
3346,30382.328354576566
3347,30391.44666252774
3348,30400.564970478914
3349,30409.683278430086
3350,30418.801586381258
3351,30427.919894332434
3352,30437.038202283606
3353,30446.15651023478
3354,30455.274818185953
3355,30464.39312613713
3356,30473.5114340883
3357,30482.629742039477
3358,30491.74804999065
3359,30500.866357941824
3360,30509.984665892996
3361,30519.102973844172
3362,30528.221281795344
3363,30537.33958974652
3364,30546.45789769769
3365,30555.576205648864
3366,30564.69451360004
3367,30573.81282155121
3368,30582.931129502387
3369,30592.04943745356
3370,30601.167745404735
3371,30610.286053355907
3372,30619.404361307083
3373,30628.522669258255
3374,30637.64097720943
3375,30646.759285160602
3376,30655.877593111778
3377,30664.99590106295
3378,30674.114209014126
3379,30683.232516965298
3380,30692.35082491647
3381,30701.469132867645
3382,30710.587440818817
3383,30719.705748769993
3384,30728.824056721165
3385,30737.94236467234
3386,30747.060672623513
3387,30756.17898057469
3388,30765.29728852586
3389,30774.415596477036
3390,30783.53390442821
3391,30792.652212379384
3392,30801.770520330556
3393,30810.88882828173
3394,30820.007136232904
3395,30829.125444184076
3396,30838.24375213525
3397,30847.362060086423
3398,30856.4803680376
3399,30865.59867598877
3400,30874.716983939947
3401,30883.83529189112
3402,30892.953599842294
3403,30902.071907793466
3404,30911.190215744642
3405,30920.308523695814
3406,30929.42683164699
3407,30938.54513959816
3408,30947.663447549337
3409,30956.78175550051
3410,30965.90006345168
3411,30975.018371402857
3412,30984.13667935403
3413,30993.254987305205
3414,31002.373295256377
3415,31011.491603207553
3416,31020.609911158725
3417,31029.7282191099
3418,31038.846527061072
3419,31047.964835012248
3420,31057.08314296342
3421,31066.201450914596
3422,31075.319758865768
3423,31084.438066816943
3424,31093.556374768115
3425,31102.674682719287
3426,31111.792990670463
3427,31120.911298621635
3428,31130.02960657281
3429,31139.147914523983
3430,31148.26622247516
3431,31157.38453042633
3432,31166.502838377506
3433,31175.621146328678
3434,31184.739454279854
3435,31193.857762231026
3436,31202.9760701822
3437,31212.094378133374
3438,31221.212686084546
3439,31230.33099403572
3440,31239.449301986893
3441,31248.56760993807
3442,31257.68591788924
3443,31266.804225840417
3444,31275.92253379159
3445,31285.040841742764
3446,31294.159149693936
3447,31303.277457645112
3448,31312.395765596284
3449,31321.51407354746
3450,31330.63238149863
3451,31339.750689449807
3452,31348.86899740098
3453,31357.98730535215
3454,31367.105613303327
3455,31376.2239212545
3456,31385.342229205675
3457,31394.460537156847
3458,31403.578845108023
3459,31412.697153059195
3460,31421.81546101037
3461,31430.933768961542
3462,31440.052076912718
3463,31449.17038486389
3464,31458.288692815066
3465,31467.407000766238
3466,31476.525308717413
3467,31485.643616668585
3468,31494.761924619757
3469,31503.880232570933
3470,31512.998540522105
3471,31522.11684847328
3472,31531.235156424453
3473,31540.35346437563
3474,31549.4717723268
3475,31558.590080277976
3476,31567.708388229148
3477,31576.826696180324
3478,31585.945004131496
3479,31595.06331208267
3480,31604.181620033844
3481,31613.29992798502
3482,31622.41823593619
3483,31631.536543887363
3484,31640.65485183854
3485,31649.77315978971
3486,31658.891467740887
3487,31668.00977569206
3488,31677.128083643234
3489,31686.246391594406
3490,31695.364699545582
3491,31704.483007496754
3492,31713.60131544793
3493,31722.7196233991
3494,31731.837931350277
3495,31740.95623930145
3496,31750.074547252625
3497,31759.192855203797
3498,31768.31116315497
3499,31777.429471106145
3500,31786.547779057317
3501,31795.666087008492
3502,31804.784394959664
3503,31813.90270291084
3504,31823.021010862012
3505,31832.139318813188
3506,31841.25762676436
3507,31850.375934715536
3508,31859.494242666708
3509,31868.612550617883
3510,31877.730858569055
3511,31886.849166520227
3512,31895.967474471403
3513,31905.085782422575
3514,31914.20409037375
3515,31923.322398324923
3516,31932.4407062761
3517,31941.55901422727
3518,31950.677322178446
3519,31959.795630129618
3520,31968.913938080794
3521,31978.032246031966
3522,31987.15055398314
3523,31996.268861934313
3524,32005.38716988549
3525,32014.50547783666
3526,32023.623785787833
3527,32032.74209373901
3528,32041.86040169018
3529,32050.978709641357
3530,32060.09701759253
3531,32069.215325543704
3532,32078.333633494876
3533,32087.451941446052
3534,32096.570249397224
3535,32105.6885573484
3536,32114.80686529957
3537,32123.925173250747
3538,32133.04348120192
3539,32142.161789153095
3540,32151.280097104267
3541,32160.39840505544
3542,32169.516713006615
3543,32178.635020957787
3544,32187.753328908962
3545,32196.871636860134
3546,32205.98994481131
3547,32215.108252762482
3548,32224.226560713658
3549,32233.34486866483
3550,32242.463176616006
3551,32251.581484567178
3552,32260.699792518353
3553,32269.818100469525
3554,32278.9364084207
3555,32288.054716371873
3556,32297.173024323045
3557,32306.29133227422
3558,32315.409640225393
3559,32324.52794817657
3560,32333.64625612774
3561,32342.764564078916
3562,32351.882872030088
3563,32361.001179981264
3564,32370.119487932436
3565,32379.23779588361
3566,32388.356103834783
3567,32397.47441178596
3568,32406.59271973713
3569,32415.711027688307
3570,32424.82933563948
3571,32433.94764359065
3572,32443.065951541827
3573,32452.184259493
3574,32461.302567444174
3575,32470.420875395346
3576,32479.539183346522
3577,32488.657491297694
3578,32497.77579924887
3579,32506.89410720004
3580,32516.012415151217
3581,32525.13072310239
3582,32534.249031053565
3583,32543.367339004737
3584,32552.485646955913
3585,32561.603954907085
3586,32570.722262858257
3587,32579.840570809432
3588,32588.958878760604
3589,32598.07718671178
3590,32607.195494662952
3591,32616.313802614128
3592,32625.4321105653
3593,32634.550418516475
3594,32643.668726467648
3595,32652.787034418823
3596,32661.90534237
3597,32671.023650321167
3598,32680.141958272343
3599,32689.26026622352
3600,32698.378574174687
3601,32707.496882125863
3602,32716.61519007704
3603,32725.733498028214
3604,32734.851805979382
3605,32743.970113930558
3606,32753.088421881734
3607,32762.20672983291
3608,32771.325037784074
3609,32780.44334573526
3610,32789.561653686425
3611,32798.67996163761
3612,32807.79826958878
3613,32816.916577539945
3614,32826.03488549113
3615,32835.1531934423
3616,32844.271501393465
3617,32853.38980934465
3618,32862.508117295816
3619,32871.626425246985
3620,32880.74473319817
3621,32889.863041149336
3622,32898.98134910052
3623,32908.09965705169
3624,32917.217965002856
3625,32926.33627295404
3626,32935.45458090521
3627,32944.572888856375
3628,32953.69119680756
3629,32962.80950475873
3630,32971.927812709895
3631,32981.04612066108
3632,32990.16442861225
3633,32999.28273656343
3634,33008.4010445146
3635,33017.519352465766
3636,33026.63766041695
3637,33035.75596836812
3638,33044.874276319286
3639,33053.99258427047
3640,33063.11089222164
3641,33072.22920017282
3642,33081.34750812399
3643,33090.46581607516
3644,33099.58412402634
3645,33108.70243197751
3646,33117.82073992868
3647,33126.93904787986
3648,33136.05735583103
3649,33145.175663782196
3650,33154.29397173338
3651,33163.41227968455
3652,33172.53058763573
3653,33181.6488955869
3654,33190.76720353807
3655,33199.88551148925
3656,33209.00381944042
3657,33218.12212739159
3658,33227.24043534277
3659,33236.35874329394
3660,33245.47705124511
3661,33254.59535919629
3662,33263.71366714746
3663,33272.83197509864
3664,33281.95028304981
3665,33291.06859100098
3666,33300.18689895216
3667,33309.30520690333
3668,33318.4235148545
3669,33327.54182280568
3670,33336.66013075685
3671,33345.77843870803
3672,33354.8967466592
3673,33364.01505461037
3674,33373.13336256155
3675,33382.25167051272
3676,33391.36997846389
3677,33400.48828641507
3678,33409.60659436624
3679,33418.72490231741
3680,33427.84321026859
3681,33436.96151821976
3682,33446.07982617094
3683,33455.19813412211
3684,33464.31644207328
3685,33473.43475002446
3686,33482.55305797563
3687,33491.6713659268
3688,33500.78967387798
3689,33509.90798182915
3690,33519.02628978032
3691,33528.1445977315
3692,33537.26290568267
3693,33546.38121363385
3694,33555.49952158502
3695,33564.61782953619
3696,33573.73613748737
3697,33582.85444543854
3698,33591.97275338971
3699,33601.09106134089
3700,33610.20936929206
3701,33619.327677243244
3702,33628.44598519441
3703,33637.56429314558
3704,33646.68260109676
3705,33655.80090904793
3706,33664.9192169991
3707,33674.03752495028
3708,33683.15583290145
3709,33692.27414085262
3710,33701.3924488038
3711,33710.51075675497
3712,33719.629064706154
3713,33728.74737265732
3714,33737.86568060849
3715,33746.983988559674
3716,33756.10229651084
3717,33765.22060446201
3718,33774.33891241319
3719,33783.45722036436
3720,33792.57552831553
3721,33801.69383626671
3722,33810.81214421788
3723,33819.930452169065
3724,33829.04876012023
3725,33838.1670680714
3726,33847.285376022584
3727,33856.40368397375
3728,33865.52199192492
3729,33874.640299876104
3730,33883.75860782727
3731,33892.87691577844
3732,33901.995223729624
3733,33911.11353168079
3734,33920.231839631975
3735,33929.35014758314
3736,33938.46845553431
3737,33947.586763485495
3738,33956.70507143666
3739,33965.82337938783
3740,33974.941687339015
3741,33984.05999529018
3742,33993.178303241366
3743,34002.296611192534
3744,34011.4149191437
3745,34020.533227094886
3746,34029.651535046054
3747,34038.76984299722
3748,34047.888150948405
3749,34057.006458899574
3750,34066.12476685074
3751,34075.243074801925
3752,34084.36138275309
3753,34093.47969070428
3754,34102.597998655445
3755,34111.71630660661
3756,34120.834614557796
3757,34129.952922508965
3758,34139.07123046013
3759,34148.189538411316
3760,34157.307846362484
3761,34166.42615431365
3762,34175.544462264836
3763,34184.662770216004
3764,34193.78107816719
3765,34202.899386118355
3766,34212.017694069524
3767,34221.13600202071
3768,34230.254309971875
3769,34239.37261792304
3770,34248.49092587423
3771,34257.609233825395
3772,34266.72754177658
3773,34275.845849727746
3774,34284.964157678914
3775,34294.0824656301
3776,34303.200773581266
3777,34312.319081532434
3778,34321.43738948362
3779,34330.555697434786
3780,34339.674005385954
3781,34348.79231333714
3782,34357.910621288305
3783,34367.02892923949
3784,34376.14723719066
3785,34385.265545141825
3786,34394.38385309301
3787,34403.502161044176
3788,34412.620468995345
3789,34421.73877694653
3790,34430.857084897696
3791,34439.975392848864
3792,34449.09370080005
3793,34458.212008751216
3794,34467.3303167024
3795,34476.44862465357
3796,34485.566932604735
3797,34494.68524055592
3798,34503.80354850709
3799,34512.921856458255
3800,34522.04016440944
3801,34531.15847236061
3802,34540.27678031179
3803,34549.39508826296
3804,34558.513396214126
3805,34567.63170416531
3806,34576.75001211648
3807,34585.868320067646
3808,34594.98662801883
3809,34604.10493597
3810,34613.223243921166
3811,34622.34155187235
3812,34631.45985982352
3813,34640.5781677747
3814,34649.69647572587
3815,34658.81478367704
3816,34667.93309162822
3817,34677.05139957939
3818,34686.16970753056
3819,34695.28801548174
3820,34704.40632343291
3821,34713.524631384076
3822,34722.64293933526
3823,34731.76124728643
3824,34740.87955523761
3825,34749.99786318878
3826,34759.11617113995
3827,34768.23447909113
3828,34777.3527870423
3829,34786.47109499347
3830,34795.58940294465
3831,34804.70771089582
3832,34813.826018847
3833,34822.94432679817
3834,34832.06263474934
3835,34841.18094270052
3836,34850.29925065169
3837,34859.41755860286
3838,34868.53586655404
3839,34877.65417450521
3840,34886.77248245638
3841,34895.89079040756
3842,34905.00909835873
3843,34914.12740630991
3844,34923.24571426108
3845,34932.36402221225
3846,34941.48233016343
3847,34950.6006381146
3848,34959.71894606577
3849,34968.83725401695
3850,34977.95556196812
3851,34987.07386991929
3852,34996.19217787047
3853,35005.31048582164
3854,35014.42879377282
3855,35023.54710172399
3856,35032.66540967516
3857,35041.78371762634
3858,35050.90202557751
3859,35060.02033352868
3860,35069.13864147986
3861,35078.25694943103
3862,35087.3752573822
3863,35096.49356533338
3864,35105.61187328455
3865,35114.73018123573
3866,35123.8484891869
3867,35132.96679713807
3868,35142.08510508925
3869,35151.20341304042
3870,35160.32172099159
3871,35169.44002894277
3872,35178.55833689394
3873,35187.67664484512
3874,35196.79495279629
3875,35205.91326074746
3876,35215.03156869864
3877,35224.14987664981
3878,35233.26818460098
3879,35242.38649255216
3880,35251.50480050333
3881,35260.6231084545
3882,35269.74141640568
3883,35278.85972435685
3884,35287.978032308034
3885,35297.0963402592
3886,35306.21464821037
3887,35315.332956161554
3888,35324.45126411272
3889,35333.56957206389
3890,35342.68788001507
3891,35351.80618796624
3892,35360.92449591741
3893,35370.04280386859
3894,35379.16111181976
3895,35388.279419770945
3896,35397.39772772211
3897,35406.51603567328
3898,35415.634343624464
3899,35424.75265157563
3900,35433.8709595268
3901,35442.989267477984
3902,35452.10757542915
3903,35461.225883380335
3904,35470.344191331504
3905,35479.46249928267
3906,35488.580807233855
3907,35497.69911518502
3908,35506.81742313619
3909,35515.935731087375
3910,35525.05403903854
3911,35534.17234698971
3912,35543.290654940894
3913,35552.40896289206
3914,35561.527270843246
3915,35570.645578794414
3916,35579.76388674558
3917,35588.882194696766
3918,35598.000502647934
3919,35607.1188105991
3920,35616.237118550285
3921,35625.35542650145
3922,35634.47373445262
3923,35643.592042403805
3924,35652.71035035497
3925,35661.828658306156
3926,35670.946966257325
3927,35680.06527420849
3928,35689.183582159676
3929,35698.301890110844
3930,35707.42019806201
3931,35716.538506013196
3932,35725.656813964364
3933,35734.77512191555
3934,35743.893429866715
3935,35753.011737817884
3936,35762.13004576907
3937,35771.248353720235
3938,35780.3666616714
3939,35789.48496962259
3940,35798.603277573755
3941,35807.72158552492
3942,35816.839893476106
3943,35825.958201427275
3944,35835.07650937846
3945,35844.194817329626
3946,35853.313125280794
3947,35862.43143323198
3948,35871.549741183146
3949,35880.668049134314
3950,35889.7863570855
3951,35898.904665036665
3952,35908.022972987834
3953,35917.14128093902
3954,35926.259588890185
3955,35935.37789684137
3956,35944.49620479254
3957,35953.614512743705
3958,35962.73282069489
3959,35971.851128646056
3960,35980.969436597225
3961,35990.08774454841
3962,35999.206052499576
3963,36008.32436045076
3964,36017.44266840193
3965,36026.560976353096
3966,36035.67928430428
3967,36044.79759225545
3968,36053.915900206615
3969,36063.0342081578
3970,36072.15251610897
3971,36081.270824060135
3972,36090.38913201132
3973,36099.50743996249
3974,36108.62574791367
3975,36117.74405586484
3976,36126.862363816006
3977,36135.98067176719
3978,36145.09897971836
3979,36154.217287669526
3980,36163.33559562071
3981,36172.45390357188
3982,36181.572211523046
3983,36190.69051947423
3984,36199.8088274254
3985,36208.92713537658
3986,36218.04544332775
3987,36227.16375127892
3988,36236.2820592301
3989,36245.40036718127
3990,36254.518675132436
3991,36263.63698308362
3992,36272.75529103479
3993,36281.87359898597
3994,36290.99190693714
3995,36300.11021488831
3996,36309.22852283949
3997,36318.34683079066
3998,36327.46513874183
3999,36336.58344669301
4000,36345.70175464418
4001,36354.82006259535
4002,36363.93837054653
4003,36373.0566784977
4004,36382.17498644888
4005,36391.29329440005
4006,36400.41160235122
4007,36409.5299103024
4008,36418.64821825357
4009,36427.76652620474
4010,36436.88483415592
4011,36446.00314210709
4012,36455.12145005826
4013,36464.23975800944
4014,36473.35806596061
4015,36482.47637391179
4016,36491.59468186296
4017,36500.71298981413
4018,36509.83129776531
4019,36518.94960571648
4020,36528.06791366765
4021,36537.18622161883
4022,36546.30452957
4023,36555.42283752117
4024,36564.54114547235
4025,36573.65945342352
4026,36582.7777613747
4027,36591.89606932587
4028,36601.01437727704
4029,36610.13268522822
4030,36619.25099317939
4031,36628.36930113056
4032,36637.48760908174
4033,36646.60591703291
4034,36655.72422498409
4035,36664.84253293526
4036,36673.96084088643
4037,36683.07914883761
4038,36692.19745678878
4039,36701.31576473995
4040,36710.43407269113
4041,36719.5523806423
4042,36728.67068859347
4043,36737.78899654465
4044,36746.90730449582
4045,36756.025612447
4046,36765.14392039817
4047,36774.26222834934
4048,36783.38053630052
4049,36792.49884425169
4050,36801.61715220286
4051,36810.73546015404
4052,36819.85376810521
4053,36828.97207605638
4054,36838.09038400756
4055,36847.20869195873
4056,36856.326999909914
4057,36865.44530786108
4058,36874.56361581225
4059,36883.68192376343
4060,36892.8002317146
4061,36901.91853966577
4062,36911.03684761695
4063,36920.15515556812
4064,36929.273463519305
4065,36938.39177147047
4066,36947.51007942164
4067,36956.628387372824
4068,36965.74669532399
4069,36974.86500327516
4070,36983.983311226344
4071,36993.10161917751
4072,37002.21992712868
4073,37011.338235079864
4074,37020.45654303103
4075,37029.574850982215
4076,37038.69315893338
4077,37047.81146688455
4078,37056.929774835735
4079,37066.0480827869
4080,37075.16639073807
4081,37084.284698689255
4082,37093.40300664042
4083,37102.52131459159
4084,37111.639622542774
4085,37120.75793049394
4086,37129.876238445126
4087,37138.994546396294
4088,37148.11285434746
4089,37157.231162298645
4090,37166.349470249814
4091,37175.46777820098
4092,37184.586086152165
4093,37193.70439410333
4094,37202.82270205452
4095,37211.941010005685
4096,37221.05931795685
4097,37230.177625908036
4098,37239.295933859205
4099,37248.41424181037
4100,37257.532549761556
4101,37266.650857712724
4102,37275.76916566389
4103,37284.887473615076
4104,37294.005781566244
4105,37303.12408951743
4106,37312.242397468595
4107,37321.360705419764
4108,37330.47901337095
4109,37339.597321322115
4110,37348.71562927328
4111,37357.833937224466
4112,37366.952245175635
4113,37376.0705531268
4114,37385.188861077986
4115,37394.307169029154
4116,37403.42547698034
4117,37412.543784931506
4118,37421.662092882674
4119,37430.78040083386
4120,37439.898708785026
4121,37449.017016736194
4122,37458.13532468738
4123,37467.253632638545
4124,37476.37194058973
4125,37485.4902485409
4126,37494.608556492065
4127,37503.72686444325
4128,37512.845172394416
4129,37521.963480345585
4130,37531.08178829677
4131,37540.200096247936
4132,37549.318404199104
4133,37558.43671215029
4134,37567.555020101456
4135,37576.67332805264
4136,37585.79163600381
4137,37594.909943954975
4138,37604.02825190616
4139,37613.14655985733
4140,37622.264867808495
4141,37631.38317575968
4142,37640.50148371085
4143,37649.619791662015
4144,37658.7380996132
4145,37667.856407564366
4146,37676.97471551555
4147,37686.09302346672
4148,37695.211331417886
4149,37704.32963936907
4150,37713.44794732024
4151,37722.566255271406
4152,37731.68456322259
4153,37740.80287117376
4154,37749.92117912494
4155,37759.03948707611
4156,37768.15779502728
4157,37777.27610297846
4158,37786.39441092963
4159,37795.5127188808
4160,37804.63102683198
4161,37813.74933478315
4162,37822.867642734316
4163,37831.9859506855
4164,37841.10425863667
4165,37850.22256658785
4166,37859.34087453902
4167,37868.45918249019
4168,37877.57749044137
4169,37886.69579839254
4170,37895.81410634371
4171,37904.93241429489
4172,37914.05072224606
4173,37923.16903019723
4174,37932.28733814841
4175,37941.40564609958
4176,37950.52395405076
4177,37959.64226200193
4178,37968.7605699531
4179,37977.87887790428
4180,37986.99718585545
4181,37996.11549380662
4182,38005.2338017578
4183,38014.35210970897
4184,38023.47041766014
4185,38032.58872561132
4186,38041.70703356249
4187,38050.82534151367
4188,38059.94364946484
4189,38069.06195741601
4190,38078.18026536719
4191,38087.29857331836
4192,38096.41688126953
4193,38105.53518922071
4194,38114.65349717188
4195,38123.77180512306
4196,38132.89011307423
4197,38142.0084210254
4198,38151.12672897658
4199,38160.24503692775
4200,38169.36334487892
4201,38178.4816528301
4202,38187.59996078127
4203,38196.71826873244
4204,38205.83657668362
4205,38214.95488463479
4206,38224.07319258597
4207,38233.19150053714
4208,38242.30980848831
4209,38251.42811643949
4210,38260.54642439066
4211,38269.66473234183
4212,38278.78304029301
4213,38287.90134824418
4214,38297.01965619535
4215,38306.13796414653
4216,38315.2562720977
4217,38324.37458004888
4218,38333.49288800005
4219,38342.61119595122
4220,38351.7295039024
4221,38360.84781185357
4222,38369.96611980474
4223,38379.08442775592
4224,38388.20273570709
